index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
4020,405-7647162-0809957,4/28/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-M,Jutis For Women  (Blue),M,B0894XH3LN,Shipped,1,INR,654,AMBIKAPUR,CHHATTISGARH,497001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
4021,408-0251275-5200348,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-M,Awesome Oxford For Men  (Tan),M,B08KRXV1QR,Shipped,1,INR,399,VARANASI,UTTAR PRADESH,221007,IN,Duplicated AYTJSBA8ZOP16 1567159860988,FALSE,
4022,405-5344649-3090732,4/28/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0333,J0333-DR-XL,Women Black Heels Sandal,XL,B09832B571,Shipped,1,INR,825,BHOPAL,MADHYA PRADESH,462016,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
4023,408-6812579-8773938,4/28/2022,Shipped - Lost in Transit,Merchant,Amazon.in,Standard,J0005,J0005-DR-XL,Slides,XL,B08B3YB1FR,Shipped,1,INR,0,BENGALURU,KARNATAKA,560102,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811",FALSE,Easy Ship
4024,408-1851530-1105934,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3707,JNE3707-DR-XXXL,Women Brown Flats Sandal,3XL,B0983946VC,Shipped,1,INR,496,BENGALURU,KARNATAKA,560037,IN,,FALSE,
4025,408-2450179-2609936,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-M,Women Blue Wedges Sandal,M,B08XQ8R6GW,Shipped,1,INR,788,JHANSI,UTTAR PRADESH,284001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
4026,402-4196233-1755554,4/28/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3568,JNE3568-KR-M,Women Blue Heels Sandal,M,B08KRZRSCL,Shipped,1,INR,399,Sant kabirnagar.,UTTAR PRADESH,272125,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship
4027,408-4877913-9099521,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-L,Slipper for Men's Flip Flops Slides Home Open Toe Non Slip Brown Slippers,L,B082W8354V,Shipped,1,INR,435,Hyderabad,TELANGANA,500062,IN,,FALSE,
4028,407-0057969-4752371,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,SET366,SET366-KR-NP-XS,"Century-12 Running shoes for boys | sports shoes for men | Latest Stylish Casual sport shoes for men | Lace up Lightweight Firozi shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Green, Red)",XS,B09QJLTPH8,Shipped,1,INR,1199,JAIPUR,RAJASTHAN,302020,IN,,FALSE,
4029,408-1395773-1414703,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XXL,Walking Shoes For Women  (Pink),XXL,B081WSWWL7,Shipped,1,INR,471,TIRUCHIRAPPALLI,TAMIL NADU,620004,IN,,FALSE,
4030,408-3154772-1076356,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-XS,"Stylesh High Tops For Men  (Red, Grey)",XS,B09HMY3YLT,Shipped,1,INR,399,COIMBATORE,TAMIL NADU,641025,IN,,FALSE,
4031,402-1344313-1397957,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,SET243,SET243-KR-PP-XS,Women Black Heels Sandal,XS,B08QGN9YCG,Shipped,1,INR,534,SAHARSA,BIHAR,852107,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
4032,402-1344313-1397957,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3837,JNE3837-KR-XS,Formal Flip Flops,XS,B09RKCG8QR,Shipped,1,INR,635,SAHARSA,BIHAR,852107,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
4033,406-7933414-8893913,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,J0197,J0197-TP-XXXL,Slides,3XL,B0965K6QBX,Shipped,1,INR,625,Gurugram,HARYANA,122003,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
4034,403-8233886-1694709,4/28/2022,Cancelled,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-M,Women Blue Wedges Sandal,M,B081WVMMCY,,0,INR,380,BAHRAICH,UTTAR PRADESH,271801,IN,,FALSE,Easy Ship
4035,407-8367821-7465153,4/28/2022,Cancelled,Merchant,Amazon.in,Standard,BTM027,BTM027-NP-L,"Stylish Casual Sports Shoe Sneakers For Women  (White, Pink)",L,B0845QD2FD,,0,INR,493.34,AHMEDABAD,Gujarat,380015,IN,,FALSE,Easy Ship
4036,408-7138476-9581906,4/28/2022,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-M,ROYCE-2 Running Shoes For Men  (Grey),M,B08XQ8R6GW,Unshipped,1,INR,788,JHANSI,UTTAR PRADESH,284001,IN,,FALSE,
4037,404-7099809-1497962,4/28/2022,Cancelled,Amazon,Amazon.in,Expedited,J0342,J0342-TP-M,Women Black Flats Sandal,M,B099S91TCS,Unshipped,1,INR,540,HYDERABAD,TELANGANA,500072,IN,,FALSE,
4038,403-2418094-9032310,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-L,Perfect Stylish Girls Casual Shoes white Sneakers For Women  (White),L,B08WPR181B,Shipped,1,INR,429,BangaLore,KARNATAKA,560032,IN,,FALSE,
4039,406-7752549-1749162,4/28/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3440,JNE3440-KR-N-XL,Women Tan Wedges Sandal,XL,B081WPK66G,Shipped,1,INR,399,VASAI VIRAR,MAHARASHTRA,401303,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
4040,408-5611623-6922730,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,SET273,SET273-KR-NP-XS,Wonder Women Flex Lds4 For Women  (Pink),XS,B094FNM537,Shipped,1,INR,0,PATNA,BIHAR,800020,IN,,FALSE,
4041,407-9700797-9221116,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XXL,Women White Heels Sandal,XXL,B08YNK9K8F,Shipped,1,INR,824,BENGALURU,KARNATAKA,560043,IN,,FALSE,
4042,402-1739600-0952322,4/28/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-M,"Thunder Sneakers For Men  (Black, Grey)",M,B081WVMMCY,Shipped,1,INR,399,BAHJOI,UTTAR PRADESH,244410,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
4043,403-2733270-1803504,4/28/2022,Cancelled,Merchant,Amazon.in,Standard,SET324,SET324-KR-NP-L,m103 Running Shoes For Men  (Grey),L,B09NQ44RNV,,0,INR,568.57,ALIGARH,UTTAR PRADESH,202001,IN,,FALSE,Easy Ship
4044,403-2733270-1803504,4/28/2022,Cancelled,Merchant,Amazon.in,Standard,JNE1998,JNE1998-KR-311-L,Women Gold Heels Sandal,L,B074X9FDR3,,0,INR,280.95,ALIGARH,UTTAR PRADESH,202001,IN,,FALSE,Easy Ship
4045,171-2348046-1988320,4/28/2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,MEN5027,MEN5027-KR-M,Handmade Ethnic Juti Jutis For Women  (Gold),M,B08YYPMZ67,Shipped,1,INR,475,KOLKATA,WEST BENGAL,700071,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-DELQQPYRTQEMS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
4046,404-8026305-5212354,4/28/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0007,J0007-SKD-M,Converse Unisex Canvas Sneakers,M,B0894XZZQC,Shipped,1,INR,1065,P.N.PATTI,TAMIL NADU,636402,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship
4047,404-8026305-5212354,4/28/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0007,J0007-SKD-S,New Stylish Girl's Denim Comfortable Fashionable Outdoor High Heel Ankle Boots for Women/Girls Boots For Women  Boots For Women  (Blue),S,B0894XR7QJ,Shipped,1,INR,1065,P.N.PATTI,TAMIL NADU,636402,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship
4048,405-4277499-6688319,4/28/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0346,J0346-SET-XXXL,Flip Flops,3XL,B0983G4P9Y,Shipped,1,INR,478,GUWAHATI,ASSAM,781005,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
4049,404-3834410-2170763,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,JNE1977,JNE1977-KR-237-S,Bellies For Women  (Blue),S,B074SN4P8D,Shipped,1,INR,259,BENGALURU,KARNATAKA,562107,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
4050,406-0617674-5178733,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,BL104,BL104-L,"Sneakers For Men  (White, Brown)",L,B085GBWXRD,Shipped,1,INR,493,KOZHIKODE,KERALA,673010,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
4051,406-3793110-5763519,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3421,JNE3421-KR-XXL,Running Shoes For Men  (Orange),XXL,B081WWQQ98,Shipped,1,INR,399,CHENNAI,TAMIL NADU,600064,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
4052,403-8407664-3687557,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Women Beige Wedges Sandal,S,B08XNJ19QH,Shipped,1,INR,1112,CHANDRAPUR,MAHARASHTRA,442401,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
4053,408-4041839-9358720,4/28/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3396,JNE3396-KR-XXXL,Women Multicolor Flats Sandal,3XL,B083ZZ8869,Shipped,1,INR,0,Dombivli-East,MAHARASHTRA,421204,IN,,FALSE,
